activityName,shopProvince,date,finalRanking,playerName,hero,TTS_code
【城市挑战赛】北京站-8.15,北京市,2026-08-15,123,yuzi,菲奥娜 无双剑姬,SFD-251-1 OGN-232-1 OGN-164-1 OGN-164-1 UNL-118-1 UNL-118-1 SFD-167-1 SFD-167-1 SFD-167-1 OGN-136-1 OGN-136-1 OGN-132-1 OGN-132-1 OGN-132-1 UNL-173-1 UNL-173-1 SFD-097-1 SFD-097-1 UNL-158-1 UNL-158-1 UNL-158-1 OGN-242-1 OGN-242-1 SFD-206-1 SFD-206-1 SFD-206-1 UNL-095-1 UNL-095-1 UNL-095-1 VEN-179-1 VEN-179-1 VEN-179-1 OGN-234-1 OGN-234-1 VEN-083-1 VEN-083-1 OGN-226-1 OGN-226-1 UNL-097-1 UNL-097-1 SFD-161-1 OGN-294-1 SFD-218-1 VEN-164-1 UNL-R04-1 UNL-R04-1 UNL-R04-1 UNL-R04-1 UNL-R04-1 UNL-R04-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 UNL-R06-1 UNL-106-1 UNL-106-1 SFD-109-1 SFD-109-1 OGN-244-1 UNL-169-1 UNL-169-1 UNL-169-1 UNL-179-1 UNL-179-1
【城市挑战赛】北京站-8.15,北京市,2026-08-15,124,旋木时光の夏,莉莉娅 含羞蓓蕾,UNL-230-1 UNL-082-1 UNL-069-1 UNL-069-1 UNL-069-1 UNL-078-1 UNL-078-1 UNL-078-1 UNL-083-1 UNL-083-1 UNL-083-1 UNL-190-1 UNL-190-1 SFD-052-1 SFD-052-1 SFD-069-1 SFD-069-1 SFD-069-1 SFD-080-1 SFD-080-1 OGN-043-1 OGN-043-1 OGN-043-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-103-1 OGN-103-1 OGN-103-1 OGN-116-1 OGN-116-1 OGN-116-1 OGN-123-1 OGN-123-1 UNL-084-1 UNL-209-1 SFD-217-1 SFD-220-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R03-1 UNL-R03-1 UNL-R03-1 UNL-R03-1 UNL-R03-1 UNL-R03-1 UNL-R03-1 VEN-037-1 VEN-037-1 VEN-037-1 VEN-040-1 VEN-061-1 VEN-061-1 VEN-066-1 OGN-060-1 OGN-060-1 OGN-105-1
【城市挑战赛】北京站-8.15,北京市,2026-08-15,125,姜丝可乐c,梅尔 流光镜影,VEN-151-1 VEN-069-1 VEN-065-1 VEN-065-1 VEN-065-1 UNL-080-1 UNL-080-1 UNL-080-1 SFD-140-1 SFD-140-1 VEN-058-1 VEN-058-1 VEN-058-1 SFD-069-1 SFD-069-1 SFD-069-1 OGN-185-1 OGN-185-1 VEN-049-1 VEN-049-1 VEN-066-1 UNL-070-1 SFD-145-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-172-1 OGN-172-1 OGN-173-1 OGN-173-1 OGN-183-1 OGN-183-1 OGN-183-1 OGN-181-1 OGN-181-1 OGN-186-1 OGN-186-1 VEN-152-1 VEN-152-1 VEN-152-1 OGN-123-1 UNL-212-1 SFD-216-1 OGN-287-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 OGN-166-1 OGN-166-1 OGN-166-1 OGN-109-1 VEN-110-1 VEN-059-1 VEN-059-1 VEN-061-1 OGN-116-1 OGN-116-1 VEN-055-1 VEN-055-1 SFD-145-1
【城市挑战赛】北京站-8.15,北京市,2026-08-15,126,纸传.KitKat,内瑟斯 沙漠死神,VEN-145-1 VEN-046-1 UNL-053-1 UNL-053-1 UNL-053-1 SFD-036-1 SFD-036-1 OGN-116-1 OGN-116-1 OGN-116-1 SFD-043-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-047-1 OGN-047-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-104-1 OGN-104-1 OGN-105-1 UNL-084-1 SFD-045-1 VEN-044-1 VEN-044-1 OGN-077-1 OGN-077-1 VEN-043-1 VEN-043-1 VEN-043-1 OGN-043-1 OGN-043-1 SFD-080-1 SFD-080-1 OGN-098-1 OGN-098-1 OGN-075-1 OGN-289-1 SFD-219-1 SFD-218-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 UNL-060-1 OGN-122-1 UNL-042-1 VEN-066-1 OGN-064-1 VEN-061-1 SFD-032-1 SFD-032-1 SFD-045-1 OGN-047-1
【城市挑战赛】北京站-8.15,北京市,2026-08-15,127,白泽,卡莎 虚空之女,OGN-299-1 OGN-039-1 OGN-096-1 OGN-096-1 OGN-096-1 OGN-116-1 OGN-116-1 OGN-116-1 OGN-087-1 OGN-087-1 OGN-087-1 OGN-009-1 OGN-009-1 OGN-009-1 OGN-029-1 OGN-029-1 OGN-029-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-122-1 OGN-122-1 OGN-024-1 OGN-012-1 OGN-012-1 OGN-012-1 OGN-026-1 OGN-026-1 OGN-026-1 VEN-066-1 VEN-066-1 VEN-066-1 SFD-080-1 SFD-080-1 SFD-069-1 SFD-069-1 SFD-069-1 OGN-114-1 OGN-114-1 OGN-105-1 OGN-093-1 VEN-158-1 UNL-212-1 OGN-296-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-007-1 OGN-007-1 OGN-007-1 OGN-007-1 OGN-007-1 OGN-007-1 VEN-R01-1 VEN-015-1 VEN-015-1 VEN-015-1 VEN-061-1 VEN-061-1 OGN-248-1 SFD-021-1 SFD-021-1 VEN-003-1 VEN-003-1
【城市挑战赛】北京站-8.15,北京市,2026-08-15,128,透人尖钉,劫 影流之主,VEN-143-1 VEN-023-1 VEN-113-1 VEN-113-1 VEN-113-1 SFD-140-1 SFD-140-1 OGN-185-1 OGN-185-1 SFD-130-1 SFD-130-1 SFD-130-1 OGN-037-1 OGN-037-1 OGN-037-1 OGN-040-1 OGN-040-1 OGN-040-1 UNL-142-1 UNL-142-1 OGN-024-1 OGN-024-1 OGN-029-1 OGN-029-1 OGN-029-1 OGN-183-1 OGN-183-1 OGN-183-1 VEN-101-1 VEN-101-1 VEN-101-1 VEN-100-1 VEN-100-1 VEN-100-1 UNL-022-1 UNL-022-1 UNL-022-1 OGN-173-1 OGN-173-1 OGN-169-1 OGN-169-1 VEN-165-1 SFD-212-1 OGN-298-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 OGN-179-1 UNL-131-1 VEN-003-1 UNL-128-1 UNL-128-1 VEN-102-1 VEN-104-1 SFD-021-1 SFD-021-1 VEN-015-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,1,ARBD-Noppl,内瑟斯 沙漠死神,VEN-192-1 VEN-046-1 VEN-032-1 VEN-032-1 VEN-043-1 VEN-043-1 VEN-044-1 VEN-044-1 VEN-044-1 UNL-053-1 UNL-053-1 UNL-053-1 OGN-116-1 OGN-116-1 UNL-042-1 OGN-043-1 OGN-043-1 OGN-047-1 OGN-047-1 OGN-047-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-105-1 OGN-122-1 OGN-122-1 VEN-146-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-104-1 OGN-104-1 OGN-077-1 OGN-077-1 OGN-103-1 OGN-103-1 OGN-103-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-087-1 UNL-206-1 SFD-209-1 OGN-295-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-037-1 VEN-037-1 VEN-037-1 SFD-045-1 OGN-105-1 VEN-045-1 VEN-045-1 OGN-087-1 SFD-056-1 SFD-056-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,2,ARBD-Skyer,艾瑞莉娅 刀锋舞者,SFD-195-1 SFD-225-1 SFD-196-1 SFD-196-1 SFD-196-1 UNL-053-1 UNL-053-1 UNL-053-1 SFD-048-1 SFD-048-1 SFD-048-1 OGN-199-1 OGN-199-1 OGN-199-1 UNL-128-1 SFD-045-1 OGN-043-1 OGN-043-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-046-1 OGN-046-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-173-1 OGN-173-1 SFD-051-1 SFD-051-1 SFD-133-1 SFD-133-1 SFD-140-1 OGN-183-1 OGN-183-1 VEN-038-1 OGS-011-1 OGS-011-1 OGN-077-1 UNL-145-1 OGN-056-1 UNL-205-1 SFD-218-1 OGN-289-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R05-1 UNL-R05-1 UNL-R05-1 UNL-R05-1 UNL-R05-1 SFD-R02-1 SFD-R05-1 OGN-056-1 UNL-128-1 OGN-169-1 VEN-038-1 UNL-145-1 UNL-145-1 SFD-045-1 VEN-031-1 UNL-131-1 UNL-150-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,3,ARBD-32cs,易 无极剑圣,OGS-019-1 UNL-113-1 UNL-053-1 UNL-053-1 UNL-053-1 SFD-036-1 SFD-036-1 SFD-036-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-046-1 OGN-046-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-043-1 OGN-043-1 OGN-043-1 SFD-097-1 SFD-097-1 SFD-097-1 OGN-132-1 OGN-132-1 OGN-132-1 OGN-156-1 OGN-156-1 UNL-120-1 UNL-120-1 UNL-120-1 OGN-077-1 OGN-077-1 OGN-077-1 VEN-083-1 VEN-083-1 SFD-057-1 SFD-057-1 SFD-057-1 OGN-136-1 OGN-136-1 OGN-136-1 UNL-215-1 SFD-207-1 SFD-217-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-042-1 UNL-192-1 OGN-156-1 SFD-105-1 SFD-105-1 SFD-105-1 VEN-037-1 VEN-037-1 VEN-037-1 OGN-082-1 OGN-082-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,4,猫岛巡礼.No.Jay,卡莎 虚空之女,OGN-299-1 VEN-SP1-1 SFD-069-1 SFD-069-1 UNL-222-1 UNL-220-1 UNL-220-1 OGN-096-1 OGN-096-1 OGN-096-1 OGN-087-1 OGN-087-1 OGN-012-1 OGN-012-1 SFD-021-1 SFD-021-1 OGN-116-1 OGN-116-1 OGN-116-1 OGN-009-1 OGN-009-1 OGN-009-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-029-1 OGN-029-1 OGN-029-1 OGN-026-1 OGN-026-1 VEN-066-1 VEN-066-1 VEN-066-1 OGN-105-1 OGN-105-1 OGN-114-1 OGN-114-1 OGN-122-1 OGN-122-1 SFD-080-1 OGN-104-1 OGN-296-1 SFD-216-1 UNL-212-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-R01-1 SFD-R01-1 SFD-R01-1 SFD-R01-1 SFD-R01-1 SFD-R01-1 OGN-087-1 SFD-080-1 VEN-015-1 VEN-015-1 VEN-061-1 VEN-003-1 VEN-003-1 OGN-022-1 OGN-123-1 SFD-021-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,5,猫岛巡礼.Mercy,乐芙兰 诡术妖姬,UNL-235-1 UNL-172-1 UNL-176-1 UNL-176-1 OGN-236-1 OGN-236-1 OGN-236-1 UNL-067-1 UNL-067-1 UNL-067-1 SFD-165-1 SFD-165-1 SFD-165-1 OGN-096-1 OGN-096-1 OGN-096-1 OGN-116-1 OGN-216-1 OGN-216-1 OGN-216-1 OGN-234-1 OGN-234-1 OGN-234-1 UNL-173-1 UNL-173-1 UNL-173-1 OGN-213-1 OGN-213-1 OGN-242-1 OGN-242-1 OGN-242-1 UNL-200-1 UNL-200-1 UNL-152-1 UNL-152-1 UNL-179-1 UNL-179-1 UNL-153-1 VEN-116-1 VEN-116-1 VEN-135-1 OGN-297-1 UNL-209-1 UNL-215-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 UNL-090-1 UNL-170-1 OGN-224-1 OGN-224-1 OGN-116-1 UNL-152-1 UNL-169-1 UNL-179-1 OGN-244-1 VEN-066-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,6,SD.LD,内瑟斯 沙漠死神,VEN-145-1 VEN-046-1 VEN-044-1 VEN-044-1 VEN-044-1 OGN-075-1 OGN-075-1 OGN-075-1 OGN-103-1 OGN-103-1 OGN-103-1 OGN-116-1 OGN-116-1 OGN-116-1 UNL-053-1 UNL-053-1 UNL-053-1 SFD-087-1 SFD-087-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-105-1 OGN-105-1 OGN-114-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-047-1 OGN-047-1 OGN-047-1 VEN-146-1 VEN-146-1 VEN-146-1 OGN-077-1 OGN-077-1 VEN-066-1 VEN-066-1 UNL-206-1 OGN-295-1 OGN-287-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 VEN-045-1 VEN-061-1 VEN-061-1 OGN-122-1 VEN-040-1 VEN-040-1 SFD-032-1 SFD-032-1 SFD-080-1 SFD-080-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,7,好哥哥的哥哥,凯南 狂暴之心,VEN-155-1 VEN-113-1 OGN-194-1 OGN-194-1 OGN-194-1 VEN-095-1 VEN-095-1 VEN-095-1 OGN-185-1 OGN-185-1 OGN-185-1 OGN-195-1 OGN-195-1 OGN-195-1 SFD-140-1 SFD-140-1 UNL-128-1 UNL-128-1 OGN-183-1 OGN-183-1 OGN-183-1 VEN-156-1 VEN-156-1 VEN-156-1 OGN-204-1 OGN-204-1 OGN-204-1 SFD-150-1 SFD-150-1 SFD-130-1 OGN-173-1 OGN-173-1 OGN-173-1 SFD-145-1 OGS-011-1 OGS-011-1 UNL-153-1 UNL-153-1 OGN-209-1 UNL-176-1 SFD-136-1 SFD-212-1 OGN-298-1 SFD-221-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 OGN-224-1 OGN-224-1 OGN-212-1 VEN-131-1 VEN-131-1 VEN-101-1 VEN-101-1 VEN-102-1 VEN-102-1 OGN-201-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,8,风又音理,阿兹尔 沙漠皇帝,SFD-247-1 SFD-177-1 SFD-033-1 SFD-033-1 SFD-033-1 SFD-153-1 SFD-153-1 SFD-153-1 UNL-039-1 UNL-039-1 UNL-039-1 VEN-027-1 VEN-027-1 VEN-027-1 SFD-042-1 SFD-042-1 SFD-042-1 SFD-161-1 SFD-161-1 SFD-198-1 SFD-198-1 SFD-198-1 OGN-045-1 OGN-045-1 OGN-045-1 UNL-165-1 VEN-126-1 OGN-213-1 OGN-213-1 OGN-213-1 UNL-176-1 UNL-176-1 OGN-058-1 OGN-058-1 OGN-058-1 UNL-173-1 SFD-031-1 SFD-031-1 SFD-154-1 OGN-043-1 OGN-224-1 OGN-294-1 SFD-213-1 SFD-210-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 OGN-224-1 OGN-224-1 OGN-209-1 OGN-209-1 OGN-043-1 UNL-169-1 UNL-169-1 VEN-034-1 VEN-039-1 VEN-127-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,9,NGNL·咕嘎雨辰,德莱文 荣耀行刑官,SFD-242-1 VEN-172-1 UNL-150-1 UNL-150-1 UNL-150-1 UNL-145-1 UNL-145-1 UNL-141-1 UNL-141-1 UNL-141-1 UNL-143-1 OGN-039-1 SFD-021-1 SFD-021-1 SFD-128-1 SFD-128-1 OGN-199-1 OGN-199-1 SFD-186-1 SFD-186-1 SFD-186-1 VEN-012-1 UNL-128-1 OGN-172-1 OGN-172-1 OGN-173-1 OGN-173-1 OGN-183-1 OGN-183-1 OGN-012-1 OGN-012-1 SFD-139-1 SFD-139-1 OGN-201-1 OGN-004-1 OGN-026-1 VEN-101-1 VEN-101-1 VEN-SP1-1 UNL-028-1 OGN-029-1 OGN-298-1 SFD-220-1 UNL-207-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 SFD-021-1 VEN-102-1 VEN-102-1 VEN-015-1 VEN-015-1 UNL-131-1 OGN-201-1 SFD-145-1 SFD-001-1 UNL-128-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,10,神切.No.失月,德莱文 荣耀行刑官,SFD-185-1 OGN-028-1 VEN-101-1 VEN-101-1 SFD-021-1 SFD-021-1 SFD-128-1 SFD-128-1 OGN-026-1 OGN-199-1 OGN-199-1 SFD-186-1 SFD-186-1 SFD-186-1 SFD-139-1 SFD-139-1 VEN-SP1-1 UNL-028-1 UNL-141-1 UNL-141-1 UNL-141-1 UNL-143-1 UNL-145-1 UNL-145-1 UNL-150-1 UNL-150-1 UNL-150-1 OGN-039-1 VEN-012-1 OGN-004-1 OGN-029-1 OGN-029-1 OGN-173-1 OGN-173-1 OGN-172-1 OGN-172-1 OGN-183-1 OGN-183-1 OGN-183-1 SFD-145-1 SFD-145-1 SFD-220-1 OGN-298-1 UNL-207-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-015-1 VEN-015-1 SFD-021-1 UNL-131-1 SFD-001-1 SFD-136-1 VEN-102-1 VEN-102-1 UNL-028-1 OGN-026-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,11,收容所218·一凡家老王,凯南 狂暴之心,VEN-155-1 VEN-113-1 SFD-150-1 SFD-150-1 OGN-204-1 OGN-204-1 OGN-204-1 SFD-140-1 SFD-140-1 OGN-201-1 OGN-173-1 OGN-173-1 OGN-173-1 SFD-130-1 SFD-130-1 SFD-130-1 VEN-095-1 VEN-095-1 OGN-185-1 OGN-185-1 OGN-185-1 VEN-156-1 VEN-156-1 VEN-156-1 UNL-145-1 UNL-145-1 OGN-195-1 OGN-195-1 OGN-195-1 OGN-194-1 OGN-194-1 OGN-194-1 OGN-183-1 OGN-183-1 OGN-183-1 OGN-209-1 OGS-011-1 OGN-172-1 SFD-145-1 UNL-128-1 VEN-106-1 OGN-298-1 SFD-212-1 OGN-291-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-131-1 VEN-131-1 UNL-131-1 UNL-131-1 OGN-169-1 OGN-224-1 OGN-224-1 UNL-153-1 UNL-153-1 UNL-153-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,12,LineKa·不堪七,凯南 狂暴之心,VEN-197-1 VEN-113-1 VEN-095-1 VEN-095-1 VEN-156-1 VEN-156-1 VEN-156-1 UNL-128-1 UNL-128-1 UNL-131-1 UNL-131-1 SFD-130-1 SFD-130-1 SFD-130-1 SFD-140-1 SFD-140-1 SFD-140-1 SFD-145-1 SFD-145-1 SFD-150-1 OGN-169-1 OGN-170-1 OGN-173-1 OGN-173-1 OGN-183-1 OGN-183-1 OGN-183-1 OGN-185-1 OGN-185-1 OGN-194-1 OGN-194-1 OGN-194-1 OGN-195-1 OGN-195-1 OGN-195-1 OGN-204-1 OGN-204-1 OGN-204-1 OGN-212-1 OGN-212-1 OGN-212-1 SFD-212-1 OGN-291-1 OGN-298-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-102-1 VEN-103-1 VEN-106-1 VEN-131-1 VEN-131-1 UNL-131-1 SFD-147-1 OGN-201-1 OGN-224-1 OGS-011-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,13,游人KK,内瑟斯 沙漠死神,VEN-145-1 VEN-046-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-104-1 OGN-104-1 OGN-104-1 OGN-045-1 OGN-045-1 OGN-045-1 VEN-146-1 VEN-146-1 VEN-066-1 VEN-066-1 OGN-116-1 OGN-116-1 OGN-116-1 OGN-077-1 OGN-077-1 OGN-077-1 UNL-053-1 UNL-053-1 UNL-053-1 OGN-075-1 OGN-075-1 OGN-075-1 UNL-221-1 UNL-221-1 UNL-221-1 OGN-047-1 OGN-047-1 OGN-047-1 OGN-098-1 SFD-080-1 SFD-080-1 OGN-103-1 OGN-103-1 OGN-095-1 OGN-095-1 OGN-095-1 UNL-206-1 OGN-295-1 OGN-287-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 SFD-R03-1 UNL-070-1 VEN-037-1 VEN-037-1 VEN-037-1 OGN-082-1 OGN-082-1 OGN-064-1 OGN-043-1 OGN-043-1 VEN-031-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,14,jjbc.社长n,黛安娜 皎月女神,UNL-197-1 UNL-079-1 UNL-063-1 UNL-128-1 UNL-128-1 OGS-011-1 SFD-136-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-183-1 OGN-183-1 OGN-183-1 OGN-173-1 OGN-173-1 OGN-173-1 VEN-058-1 VEN-058-1 VEN-058-1 VEN-065-1 VEN-065-1 UNL-080-1 UNL-080-1 UNL-080-1 UNL-143-1 UNL-143-1 SFD-143-1 SFD-140-1 SFD-140-1 OGN-199-1 OGN-199-1 OGN-103-1 OGN-103-1 OGN-103-1 VEN-066-1 VEN-066-1 VEN-066-1 UNL-198-1 UNL-198-1 UNL-198-1 OGN-170-1 VEN-158-1 SFD-216-1 UNL-205-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-102-1 VEN-102-1 UNL-150-1 UNL-150-1 OGN-105-1 OGN-105-1 OGN-169-1 OGN-169-1 VEN-061-1 OGN-201-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,15,白鼠,卡莎 虚空之女,OGN-247-1 OGN-039-1 VEN-003-1 VEN-066-1 VEN-066-1 VEN-066-1 UNL-069-1 SFD-069-1 SFD-069-1 SFD-080-1 OGN-009-1 OGN-009-1 OGN-009-1 OGN-012-1 OGN-012-1 OGN-013-1 OGN-013-1 OGN-013-1 OGN-026-1 OGN-026-1 OGN-026-1 OGN-029-1 OGN-029-1 OGN-029-1 OGN-087-1 OGN-087-1 OGN-087-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-096-1 OGN-096-1 OGN-096-1 OGN-104-1 OGN-105-1 OGN-114-1 OGN-116-1 OGN-116-1 OGN-116-1 OGN-122-1 OGN-093-1 UNL-212-1 SFD-216-1 OGN-296-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-015-1 VEN-015-1 SFD-021-1 SFD-021-1 SFD-021-1 SFD-080-1 OGN-022-1 OGN-114-1 OGN-248-1 VEN-003-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,16,萌萌哒的土豆泥,卡莎 虚空之女,OGN-247-1 OGN-039-1 OGN-122-1 OGN-122-1 VEN-012-1 OGN-009-1 OGN-009-1 OGN-009-1 OGN-103-1 OGN-103-1 OGN-103-1 OGN-116-1 OGN-116-1 OGN-116-1 SFD-021-1 OGN-012-1 OGN-012-1 OGN-012-1 SFD-069-1 SFD-069-1 OGN-096-1 OGN-096-1 OGN-096-1 OGN-026-1 OGN-026-1 SFD-080-1 VEN-003-1 OGN-105-1 OGN-105-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-114-1 OGN-114-1 OGN-114-1 OGN-029-1 OGN-029-1 OGN-029-1 VEN-066-1 VEN-066-1 VEN-066-1 UNL-212-1 OGN-296-1 SFD-216-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 SFD-R01-1 UNL-R03-1 UNL-R03-1 UNL-R03-1 VEN-R03-1 VEN-R03-1 OGN-007-1 OGN-007-1 SFD-R01-1 SFD-021-1 SFD-021-1 SFD-074-1 SFD-074-1 OGN-022-1 VEN-003-1 VEN-015-1 VEN-015-1 VEN-061-1 VEN-061-1
【城市挑战赛】 广州站-8.09,广东省,2026-08-09,17,阿怪,易 无极剑圣,OGS-019-1 UNL-113-1 VEN-088-1 SFD-109-1 UNL-053-1 UNL-053-1 UNL-053-1 SFD-036-1 SFD-036-1 SFD-036-1 SFD-105-1 SFD-105-1 OGN-132-1 OGN-132-1 OGN-132-1 OGN-136-1 VEN-083-1 VEN-083-1 SFD-097-1 SFD-097-1 SFD-097-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-043-1 OGN-043-1 OGN-043-1 OGN-046-1 OGN-046-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-077-1 OGN-077-1 UNL-120-1 UNL-120-1 UNL-120-1 OGN-156-1 VEN-031-1 VEN-031-1 SFD-045-1 UNL-215-1 SFD-207-1 OGN-289-1 UNL-R04-1 OGN-042-1 OGN-042-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-126-1 SFD-109-1 SFD-109-1 SFD-105-1 VEN-031-1 VEN-083-1 OGN-156-1 VEN-037-1 VEN-081-1 VEN-077-1 VEN-085-1
